cod_municipio,municipio,uf_ibge,ano,valor_aprovado,qtd_aprovada,custo_medio
430510,CAXIAS DO SUL,43,2016,4970871.11,26429.0,188.08396496273033
430610,CRUZ ALTA,43,2016,2207713.57,11909.0,185.38194390796875
430700,ERECHIM,43,2016,1696707.79,8724.0,194.4873670334709
430770,ESTEIO,43,2016,2784738.66,14747.0,188.83424832169257
430780,ESTRELA,43,2016,0.0,0.0,
430850,FREDERICO WESTPHALEN,43,2016,1619228.75,8885.0,182.24296567248172
430920,GRAVATAI,43,2016,3888340.27,20490.0,189.7677047340166
430930,GUAIBA,43,2016,1677728.31,8605.0,194.9713317838466
431020,IJUI,43,2016,2378297.67,13031.0,182.51075665720205
431060,ITAQUI,43,2016,556364.79,2933.0,189.69137061029664
431140,LAJEADO,43,2016,2552317.92,13907.0,183.52757028834398
431240,MONTENEGRO,43,2016,2413195.81,13071.0,184.62212608063652
431330,NOVA PRATA,43,2016,921688.69,5137.0,179.42158652910257
431340,NOVO HAMBURGO,43,2016,3704560.61,19875.0,186.39298666666667
431350,OSORIO,43,2016,4369962.66,22970.0,190.2465241619504
431410,PASSO FUNDO,43,2016,5383383.34,28807.0,186.87761099732703
431440,PELOTAS,43,2016,8322724.55,42707.0,194.8796344861498
431490,PORTO ALEGRE,43,2016,28788970.86,147839.0,194.73191011843966
431560,RIO GRANDE,43,2016,4281980.93,23037.0,185.87406910622042
431640,ROSARIO DO SUL,43,2016,1015950.83,5583.0,181.9722066989074
431710,SANT'ANA DO LIVRAMENTO,43,2016,1449476.16,7601.0,190.6954558610709
431680,SANTA CRUZ DO SUL,43,2016,2486656.63,13445.0,184.9502885831164
431690,SANTA MARIA,43,2016,6261152.78,33922.0,184.57498909262426
431720,SANTA ROSA,43,2016,1908704.82,10572.0,180.5433995459705
431740,SANTIAGO,43,2016,798110.29,4460.0,178.94849551569507
431750,SANTO ANGELO,43,2016,4190508.01,23075.0,181.60381408450704
431800,SAO BORJA,43,2016,1337717.69,7201.0,185.76832245521456
431830,SAO GABRIEL,43,2016,1133117.05,6069.0,186.70572581973965
431870,SAO LEOPOLDO,43,2016,3014499.19,16227.0,185.7705792814445
431880,SAO LOURENCO DO SUL,43,2016,807612.29,4377.0,184.512746173178
432000,SAPUCAIA DO SUL,43,2016,0.0,0.0,
432080,SOLEDADE,43,2016,1145498.46,6400.0,178.984134375
432120,TAQUARA,43,2016,3138511.08,16561.0,189.51217197029166
432150,TORRES,43,2016,1645855.73,8539.0,192.74572315259397
432190,TRES PASSOS,43,2016,0.0,0.0,
432240,URUGUAIANA,43,2016,1271773.56,6506.0,195.47703043344606
432250,VACARIA,43,2016,2353162.36,12295.0,191.3918145587637
432260,VENANCIO AIRES,43,2016,1723405.03,9407.0,183.20453173168917
432300,VIAMAO,43,2016,2035323.01,10871.0,187.22500321957503
500110,AQUIDAUANA,50,2016,2339188.17,13050.0,179.2481356321839
500190,BATAGUASSU,50,2016,0.0,0.0,
500270,CAMPO GRANDE,50,2016,20823070.61,112967.0,184.32879168252674
500320,CORUMBA,50,2016,2031296.45,11318.0,179.47485863226717
500325,COSTA RICA,50,2016,0.0,0.0,
500330,COXIM,50,2016,0.0,0.0,
500370,DOURADOS,50,2016,5049398.36,28051.0,180.0077843927133
500630,PARANAIBA,50,2016,1900593.71,10373.0,183.22507567723898
500660,PONTA PORA,50,2016,3193220.14,17221.0,185.42594158295105
500830,TRES LAGOAS,50,2016,1909575.23,10536.0,181.2429033788914
510180,BARRA DO GARCAS,51,2016,2737462.71,15259.0,179.39987613867225
510250,CACERES,51,2016,5192079.56,28294.0,183.50461440588109
510340,CUIABA,51,2016,15945037.73,85963.0,185.487218105464
510410,GUARANTA DO NORTE,51,2016,0.0,0.0,
510704,PRIMAVERA DO LESTE,51,2016,0.0,0.0,
510760,RONDONOPOLIS,51,2016,8011396.76,43893.0,182.52105711616886
510790,SINOP,51,2016,4662405.81,25472.0,183.04042909861806
510792,SORRISO,51,2016,0.0,0.0,
510795,TANGARA DA SERRA,51,2016,3940954.98,21194.0,185.94672926299896
510840,VARZEA GRANDE,51,2016,3605525.27,19738.0,182.66923041848213
520025,AGUAS LINDAS DE GOIAS,52,2016,4153858.83,23128.0,179.6030279315116
520110,ANAPOLIS,52,2016,7349792.5,40184.0,182.90345659964166
520140,APARECIDA DE GOIANIA,52,2016,9132719.21,50369.0,181.3162701264667
520450,CALDAS NOVAS,52,2016,1454029.89,8107.0,179.35486493154062
520510,CATALAO,52,2016,3315570.78,18462.0,179.58892752681183
520540,CERES,52,2016,3453038.08,19128.0,180.52269343370975
520800,FORMOSA,52,2016,3514569.4,17675.0,198.84409618104667
520860,GOIANESIA,52,2016,3917961.08,21737.0,180.2438735796108
520870,GOIANIA,52,2016,40454259.02,218599.0,185.06150083028743
521020,IPORA,52,2016,2096295.99,11717.0,178.91064180250916
521150,ITUMBIARA,52,2016,2123652.58,11683.0,181.77288196524867
521190,JATAI,52,2016,3500322.15,18965.0,184.56747429475348
521250,LUZIANIA,52,2016,2433184.78,13478.0,180.53010684077753
521310,MINEIROS,52,2016,0.0,0.0,
521800,PORANGATU,52,2016,4365444.8,23952.0,182.2580494321977
521880,RIO VERDE,52,2016,5720585.62,31958.0,179.00324238062458
522010,SAO LUIS DE MONTES BELOS,52,2016,937751.06,5116.0,183.29770523846756
522160,URUACU,52,2016,0.0,0.0,
522185,VALPARAISO DE GOIAS,52,2016,4796321.2,26479.0,181.13679519619322
530010,BRASILIA,53,2016,25196754.25,138846.0,181.47266936029845
110002,ARIQUEMES,11,2017,3960780.11,19034.0,208.08973993905641
110004,CACOAL,11,2017,4165311.33,21310.0,195.46275598310652
110012,JI-PARANA,11,2017,5211057.67,26732.0,194.9370668113123
110020,PORTO VELHO,11,2017,9464729.33,47390.0,199.71996898079763
110030,VILHENA,11,2017,3243704.58,16601.0,195.39211975182218
120010,BRASILEIA,12,2017,0.0,0.0,
120020,CRUZEIRO DO SUL,12,2017,958473.42,4325.0,221.61235144508672
120040,RIO BRANCO,12,2017,8332802.66,42147.0,197.70808503570836
130260,MANAUS,13,2017,20374336.45,102427.0,198.91568092397512
140010,BOA VISTA,14,2017,6992733.16,36321.0,192.52589851601002
150010,ABAETETUBA,15,2017,0.0,0.0,
150060,ALTAMIRA,15,2017,2772921.32,14245.0,194.6592713232713
150080,ANANINDEUA,15,2017,6517459.13,31180.0,209.02691244387427
150140,BELEM,15,2017,25329557.48,124994.0,202.64618685696914
150170,BRAGANCA,15,2017,1556253.17,7995.0,194.65330456535332
150180,BREVES,15,2017,0.0,0.0,
150220,CAPANEMA,15,2017,0.0,0.0,
150240,CASTANHAL,15,2017,5363128.52,27287.0,196.54518708542528
150360,ITAITUBA,15,2017,0.0,0.0,
150420,MARABA,15,2017,6260181.69,32135.0,194.80882806908357
150442,MARITUBA,15,2017,3702445.02,18800.0,196.938564893617
150553,PARAUAPEBAS,15,2017,11000.0,21.0,523.8095238095239
150613,REDENCAO,15,2017,4189265.66,21303.0,196.65144158099798
150680,SANTAREM,15,2017,7661632.36,38893.0,196.99257861311804
150810,TUCURUI,15,2017,0.0,0.0,
150812,ULIANOPOLIS,15,2017,4576769.41,23396.0,195.62187596170287
160030,MACAPA,16,2017,7634081.04,39319.0,194.15755843231008
170210,ARAGUAINA,17,2017,3722148.75,18897.0,196.97035243689476
170950,GURUPI,17,2017,3212202.99,16432.0,195.48460260467382
172100,PALMAS,17,2017,5582230.01,28610.0,195.11464557846907
210005,ACAILANDIA,21,2017,0.0,0.0,
210120,BACABAL,21,2017,8105712.98,41308.0,196.2262268809916
210140,BALSAS,21,2017,0.0,0.0,
210160,BARRA DO CORDA,21,2017,0.0,0.0,
210300,CAXIAS,21,2017,9706125.95,48620.0,199.6323724804607
210320,CHAPADINHA,21,2017,0.0,0.0,
210330,CODO,21,2017,1717574.34,8703.0,197.35428472940367
210360,COROATA,21,2017,0.0,0.0,
210530,IMPERATRIZ,21,2017,11814573.7,60102.0,196.57538351469168
210820,PEDREIRAS,21,2017,3193622.74,16310.0,195.80764806866955
210860,PINHEIRO,21,2017,0.0,0.0,
210910,PRESIDENTE DUTRA,21,2017,0.0,0.0,
210990,SANTA INES,21,2017,0.0,0.0,
211130,SAO LUIS,21,2017,30311300.82,150634.0,201.22482852476864
211220,TIMON,21,2017,3359628.25,17026.0,197.32340244332198
220190,BOM JESUS,22,2017,1111552.84,5711.0,194.6336613552793
220220,CAMPO MAIOR,22,2017,6677948.32,33948.0,196.71109697183928
220390,FLORIANO,22,2017,8486445.33,43605.0,194.6209226006192
220770,PARNAIBA,22,2017,5442162.18,27703.0,196.44667292351008
220800,PICOS,22,2017,10763070.38,54001.0,199.31242717727451
220840,PIRIPIRI,22,2017,0.0,0.0,
221060,SAO RAIMUNDO NONATO,22,2017,0.0,0.0,
221100,TERESINA,22,2017,26359320.4,133595.0,197.30768666492008
230190,BARBALHA,23,2017,6433358.43,32757.0,196.39644747687515
230210,BATURITE,23,2017,3292992.16,16755.0,196.53787884213668
230280,CANINDE,23,2017,3829687.97,19505.0,196.34391027941555
230350,CASCAVEL,23,2017,6732542.94,34025.0,197.8704758265981
230370,CAUCAIA,23,2017,9606624.42,49009.0,196.01755636719787
230410,CRATEUS,23,2017,3649706.24,17665.0,206.60663685253326
230420,CRATO,23,2017,7923371.21,40358.0,196.3271522374746
230428,EUSEBIO,23,2017,6359123.14,32285.0,196.96834876877807
230440,FORTALEZA,23,2017,47693680.03,239810.0,198.8811143405196
230523,HORIZONTE,23,2017,0.0,0.0,
230550,IGUATU,23,2017,4280467.69,22035.0,194.2576668935784
230640,ITAPIPOCA,23,2017,3840713.98,19557.0,196.3856409469755
230730,JUAZEIRO DO NORTE,23,2017,5352595.17,27062.0,197.7900809252827
230765,MARACANAU,23,2017,6347688.54,32130.0,197.5626685340803
231130,QUIXADA,23,2017,3285044.69,16560.0,198.37226388888888
231180,RUSSAS,23,2017,4316126.63,21938.0,196.7420288996262
231290,SOBRAL,23,2017,10050169.31,51567.0,194.89536544689435
231330,TAUA,23,2017,0.0,0.0,
231340,TIANGUA,23,2017,0.0,0.0,
240020,ASSU,24,2017,2560944.03,13183.0,194.26109610862474
240200,CAICO,24,2017,5683529.7,29168.0,194.85496777290183
240800,MOSSORO,24,2017,8994341.41,45868.0,196.09185946629458
240810,NATAL,24,2017,27963136.59,141344.0,197.83745040468645
240325,PARNAMIRIM,24,2017,4150950.18,21220.0,195.6149943449576
240940,PAU DOS FERROS,24,2017,2979233.73,15369.0,193.84694710130782
241120,SANTA CRUZ,24,2017,0.0,0.0,
250370,CAJAZEIRAS,25,2017,0.0,0.0,
250400,CAMPINA GRANDE,25,2017,17763925.03,91046.0,195.10934066296159
250630,GUARABIRA,25,2017,0.0,0.0,
250750,JOAO PESSOA,25,2017,16156501.43,79264.0,203.8315178391199
250970,MONTEIRO,25,2017,0.0,0.0,
251080,PATOS,25,2017,2610490.62,13457.0,193.98756186371406
251620,SOUSA,25,2017,3245061.24,16524.0,196.38472766884533
260110,ARARIPINA,26,2017,0.0,0.0,
260120,ARCOVERDE,26,2017,9901002.5,50614.0,195.61786264669854
260290,CABO DE SANTO AGOSTINHO,26,2017,8250984.58,41863.0,197.09491866325874
260400,CARPINA,26,2017,14329118.16,73154.0,195.87607184842935
260410,CARUARU,26,2017,10069911.08,51465.0,195.6652303507238
260600,GARANHUNS,26,2017,8046624.65,41043.0,196.05352069780474
260790,JABOATAO DOS GUARARAPES,26,2017,9877749.22,50669.0,194.9465989066293
260960,OLINDA,26,2017,4622597.55,23496.0,196.73976634320735
261000,PALMARES,26,2017,6183057.07,31489.0,196.35609482676492
261070,PAULISTA,26,2017,0.0,0.0,
261110,PETROLINA,26,2017,4924532.88,25260.0,194.95379572446555
261160,RECIFE,26,2017,63078827.84,317160.0,198.88645428175056
261220,SALGUEIRO,26,2017,3561926.7,18376.0,193.83580213321724
261390,SERRA TALHADA,26,2017,0.0,0.0,
261640,VITORIA DE SANTO ANTAO,26,2017,9030332.05,45886.0,196.79928627468075
270030,ARAPIRACA,27,2017,12205579.48,61092.0,199.79014404504682
270430,MACEIO,27,2017,25881092.72,131516.0,196.79044922290822
270630,PALMEIRA DOS INDIOS,27,2017,4183916.06,21566.0,194.0051961420755
270800,SANTANA DO IPANEMA,27,2017,0.0,0.0,
270840,SAO JOSE DA TAPERA,27,2017,0.0,0.0,
270860,SAO MIGUEL DOS CAMPOS,27,2017,2932073.28,14865.0,197.24677295660948
280030,ARACAJU,28,2017,18433539.56,93795.0,196.5300875313183
280210,ESTANCIA,28,2017,3501433.37,17459.0,200.55177100635777
280290,ITABAIANA,28,2017,3959227.0,20356.0,194.49926311652584
280350,LAGARTO,28,2017,0.0,0.0,
290070,ALAGOINHAS,29,2017,4897008.1,24925.0,196.46973319959878
290320,BARREIRAS,29,2017,2201073.56,11489.0,191.58095221516234
290390,BOM JESUS DA LAPA,29,2017,0.0,0.0,
290460,BRUMADO,29,2017,5938001.57,30566.0,194.26819243604007
290570,CAMACARI,29,2017,6330330.31,32379.0,195.50728280675744
291070,EUCLIDES DA CUNHA,29,2017,0.0,0.0,
291072,EUNAPOLIS,29,2017,6438854.08,32850.0,196.00773455098934
291080,FEIRA DE SANTANA,29,2017,18903705.78,96169.0,196.56756106437626
291170,GUANAMBI,29,2017,6606582.66,33682.0,196.14579478653286
291360,ILHEUS,29,2017,5573429.54,28063.0,198.60419555999002
291460,IRECE,29,2017,682.34,2.0,341.17
291470,ITABERABA,29,2017,84987.64,180.0,472.15355555555556
291480,ITABUNA,29,2017,7458258.32,37514.0,198.81266513834836
291640,ITAPETINGA,29,2017,1200.0,2.0,600.0
291750,JACOBINA,29,2017,3412333.93,17558.0,194.3463908189999
291800,JEQUIE,29,2017,8309562.84,41967.0,198.0023075273429
291840,JUAZEIRO,29,2017,9080862.67,46089.0,197.0288500509883
291920,LAURO DE FREITAS,29,2017,3219224.41,16427.0,195.97153527728742
292400,PAULO AFONSO,29,2017,6965254.08,35813.0,194.48954513724067
292530,PORTO SEGURO,29,2017,6000.0,10.0,600.0
292660,RIBEIRA DO POMBAL,29,2017,5011673.33,25596.0,195.7990830598531
292740,SALVADOR,29,2017,47620523.23,239534.0,198.80485956064692
292860,SANTO AMARO,29,2017,0.0,0.0,
292870,SANTO ANTONIO DE JESUS,29,2017,5769357.4,29322.0,196.75865902735148
292880,SANTO ESTEVAO,29,2017,0.0,0.0,
292990,SEABRA,29,2017,0.0,0.0,
293010,SENHOR DO BONFIM,29,2017,6157455.55,31594.0,194.89319332784706
293050,SERRINHA,29,2017,6118279.34,31179.0,196.23077520125725
293135,TEIXEIRA DE FREITAS,29,2017,0.0,0.0,
293290,VALENCA,29,2017,5815139.04,29733.0,195.5786176975078
293330,VITORIA DA CONQUISTA,29,2017,12333387.84,62766.0,196.4979103336201
310160,ALFENAS,31,2017,7837278.58,40364.0,194.16506243186998
310350,ARAGUARI,31,2017,2930692.28,15088.0,194.23994432661718
310400,ARAXA,31,2017,4073365.91,20598.0,197.75540877755122
310560,BARBACENA,31,2017,4917167.75,24906.0,197.4290432024412
310620,BELO HORIZONTE,31,2017,69863091.66,351557.0,198.72479188296634
310670,BETIM,31,2017,6649931.96,34183.0,194.53915572067987
310740,BOM DESPACHO,31,2017,3910684.1,20048.0,195.0660464884278
310860,BRASILIA DE MINAS,31,2017,5794980.56,29393.0,197.1551240091178
311120,CAMPO BELO,31,2017,4493506.0,22789.0,197.1787265786125
311330,CARANGOLA,31,2017,2923627.61,14711.0,198.7375168241452
311340,CARATINGA,31,2017,5249132.59,26644.0,197.00993056598108
311530,CATAGUASES,31,2017,2169193.43,11032.0,196.6273957577955
311830,CONSELHEIRO LAFAIETE,31,2017,4110191.23,20822.0,197.39656277014697
311860,CONTAGEM,31,2017,18248874.74,92579.0,197.11678393588176
312090,CURVELO,31,2017,4323154.76,21881.0,197.57573968282983
312160,DIAMANTINA,31,2017,3371825.81,16995.0,198.40104795528097
312230,DIVINOPOLIS,31,2017,6184499.4,31355.0,197.24125019933027
312510,EXTREMA,31,2017,3376785.61,17275.0,195.472394211288
312610,FORMIGA,31,2017,4602100.15,23904.0,192.5242699966533
312710,FRUTAL,31,2017,1909307.2,9465.0,201.72289487585843
312770,GOVERNADOR VALADARES,31,2017,12285806.28,62420.0,196.82483627042615
312870,GUAXUPE,31,2017,3440081.24,17321.0,198.60754228970615
313130,IPATINGA,31,2017,9811280.43,50153.0,195.62699001056765
313170,ITABIRA,31,2017,4863925.27,24759.0,196.45079647804837
313240,ITAJUBA,31,2017,5119121.48,26058.0,196.4510507329803
313330,ITAOBIM,31,2017,4420243.23,22627.0,195.35259778141162
313380,ITAUNA,31,2017,3404280.51,17344.0,196.28001095479704
313420,ITUIUTABA,31,2017,4373577.74,22033.0,198.5012363273272
313510,JANAUBA,31,2017,5227089.8,26823.0,194.87342206315475
313520,JANUARIA,31,2017,0.0,0.0,
313620,JOAO MONLEVADE,31,2017,4863281.25,24835.0,195.82368632977654
313630,JOAO PINHEIRO,31,2017,0.0,0.0,
313670,JUIZ DE FORA,31,2017,13393445.57,67283.0,199.06136126510413
313820,LAVRAS,31,2017,4561654.54,23154.0,197.013671071953
313840,LEOPOLDINA,31,2017,3865031.55,19802.0,195.1838980911019
313940,MANHUACU,31,2017,6274604.17,31777.0,197.4574116499355
314000,MARIANA,31,2017,2974915.88,15205.0,195.6537902005919
314180,MINAS NOVAS,31,2017,0.0,0.0,
314330,MONTES CLAROS,31,2017,9106869.54,45963.0,198.13479407349388
314390,MURIAE,31,2017,3910435.09,20106.0,194.49095245200436
314480,NOVA LIMA,31,2017,2731700.89,14084.0,193.9577456688441
314520,NOVA SERRANA,31,2017,0.0,0.0,
314560,OLIVEIRA,31,2017,0.0,0.0,
314710,PARA DE MINAS,31,2017,2196596.83,11282.0,194.69924038291083
314700,PARACATU,31,2017,1268506.93,6568.0,193.1344290499391
314790,PASSOS,31,2017,8363001.45,42404.0,197.22199438732196
314800,PATOS DE MINAS,31,2017,5939571.8,30358.0,195.65095856117003
314810,PATROCINIO,31,2017,4099599.22,21009.0,195.13538102717885
315120,PIRAPORA,31,2017,2433851.47,12409.0,196.1359875896527
315140,PITANGUI,31,2017,200.0,1.0,200.0
315180,POCOS DE CALDAS,31,2017,2734627.86,14016.0,195.10758133561643
315210,PONTE NOVA,31,2017,4699883.53,24049.0,195.4294785645973
315250,POUSO ALEGRE,31,2017,5184627.69,26540.0,195.35145779954786
315700,SALINAS,31,2017,2803520.32,14293.0,196.14638774225145
316210,SAO GOTARDO,31,2017,0.0,0.0,
316250,SAO JOAO DEL REI,31,2017,4871789.1,24882.0,195.79571979744392
316370,SAO LOURENCO,31,2017,5041999.5,25871.0,194.8900119825287
316470,SAO SEBASTIAO DO PARAISO,31,2017,2817052.79,14235.0,197.89622690551457
316720,SETE LAGOAS,31,2017,5453976.68,27761.0,196.46182342134648
316860,TEOFILO OTONI,31,2017,8134429.75,41111.0,197.86504220281677
316870,TIMOTEO,31,2017,0.0,0.0,
316930,TRES CORACOES,31,2017,3279291.48,16690.0,196.4824134212103
316940,TRES PONTAS,31,2017,0.0,0.0,
316990,UBA,31,2017,4621620.6,23647.0,195.44215333868988
317010,UBERABA,31,2017,6210377.79,31710.0,195.84918921475875
317020,UBERLANDIA,31,2017,14350431.81,72416.0,198.16659039438798
317040,UNAI,31,2017,3030323.55,15596.0,194.30133046935111
317070,VARGINHA,31,2017,5115588.51,26024.0,196.57195319704886
317130,VICOSA,31,2017,3517911.68,17924.0,196.2682258424459
320060,ARACRUZ,32,2017,0.0,0.0,
320090,BARRA DE SAO FRANCISCO,32,2017,0.0,0.0,
320120,CACHOEIRO DE ITAPEMIRIM,32,2017,6601123.61,33662.0,196.1001607153467
320130,CARIACICA,32,2017,9363596.01,48187.0,194.31788677444123
320150,COLATINA,32,2017,11137604.58,56346.0,197.66451176658504
320230,GUACUI,32,2017,0.0,0.0,
320240,GUARAPARI,32,2017,2854155.14,14592.0,195.59725466008774
320320,LINHARES,32,2017,5475008.49,27892.0,196.29314821454182
320490,SAO MATEUS,32,2017,5928217.46,30131.0,196.74811523016163
320500,SERRA,32,2017,7814191.67,39668.0,196.98980714933953
320520,VILA VELHA,32,2017,4236730.51,21491.0,197.13975664231538
320530,VITORIA,32,2017,6904214.89,34700.0,198.9687288184438
330010,ANGRA DOS REIS,33,2017,4615198.32,23212.0,198.82811993796312
330020,ARARUAMA,33,2017,3968072.36,20047.0,197.93846261285978
330023,ARMACAO DOS BUZIOS,33,2017,0.0,0.0,
330030,BARRA DO PIRAI,33,2017,4859037.86,24427.0,198.9207786465796
330040,BARRA MANSA,33,2017,1912671.94,9621.0,198.80178151959254
330045,BELFORD ROXO,33,2017,13531068.06,67119.0,201.59817726724177
330060,BOM JESUS DO ITABAPOANA,33,2017,0.0,0.0,
330070,CABO FRIO,33,2017,4827327.55,24507.0,196.97749826580161
330100,CAMPOS DOS GOYTACAZES,33,2017,9460522.68,47600.0,198.75047647058824
330170,DUQUE DE CAXIAS,33,2017,16085965.48,79858.0,201.43211049613063
330190,ITABORAI,33,2017,5063389.9,25290.0,200.21312376433374
330220,ITAPERUNA,33,2017,4878540.41,24840.0,196.39856723027376
330227,JAPERI,33,2017,5417714.17,27269.0,198.67667204517952
330240,MACAE,33,2017,4140048.87,21032.0,196.84522965005706
330250,MAGE,33,2017,5622733.45,27836.0,201.99502263256215
330320,NILOPOLIS,33,2017,4050859.09,20315.0,199.40236721634258
330330,NITEROI,33,2017,9463292.3,46203.0,204.81986667532414
330340,NOVA FRIBURGO,33,2017,4541917.37,23122.0,196.4327207853992
330350,NOVA IGUACU,33,2017,10183708.82,50553.0,201.4461816311594
330360,PARACAMBI,33,2017,0.0,0.0,
330390,PETROPOLIS,33,2017,4095341.77,20732.0,197.53722602739725
330400,PIRAI,33,2017,0.0,0.0,
330414,QUEIMADOS,33,2017,7800730.67,39038.0,199.82403478661817
330420,RESENDE,33,2017,1512460.23,7789.0,194.17899987161383
330430,RIO BONITO,33,2017,4196273.72,21013.0,199.698934945034
330455,RIO DE JANEIRO,33,2017,90335755.21,445451.0,202.79616660418316
330470,SANTO ANTONIO DE PADUA,33,2017,3784846.18,19259.0,196.52350485487307
330490,SAO GONCALO,33,2017,16469652.65,81807.0,201.32326879117923
330510,SAO JOAO DE MERITI,33,2017,10113538.69,50093.0,201.89524863753417
330580,TERESOPOLIS,33,2017,0.0,0.0,
330600,TRES RIOS,33,2017,4104400.16,20955.0,195.86734240038177
330610,VALENCA,33,2017,3520208.71,17835.0,197.37643453882814
330620,VASSOURAS,33,2017,1672259.58,8391.0,199.2920486235252
330630,VOLTA REDONDA,33,2017,1162291.17,5920.0,196.33296790540538
350010,ADAMANTINA,35,2017,2201138.73,11334.0,194.20669931180518
350160,AMERICANA,35,2017,2449144.11,12335.0,198.55242075395216
350170,AMERICO BRASILIENSE,35,2017,4800.0,8.0,600.0
350190,AMPARO,35,2017,2894906.21,14654.0,197.55058072881124
350210,ANDRADINA,35,2017,0.0,0.0,
350280,ARACATUBA,35,2017,6977116.58,35910.0,194.29453021442495
350320,ARARAQUARA,35,2017,6683709.28,33875.0,197.30507099630998
350330,ARARAS,35,2017,2275798.87,11587.0,196.40967204625875
350400,ASSIS,35,2017,3326000.68,16823.0,197.7055626226
350450,AVARE,35,2017,3325143.84,17016.0,195.412778561354
350550,BARRETOS,35,2017,4513002.15,21995.0,205.18309388497389
350570,BARUERI,35,2017,3210664.14,16440.0,195.29587226277374
350590,BATATAIS,35,2017,3373494.68,17145.0,196.7625943423739
350600,BAURU,35,2017,10215489.46,51155.0,199.69679327533967
350610,BEBEDOURO,35,2017,4492597.2,22387.0,200.67884039844554
350750,BOTUCATU,35,2017,6397589.02,32421.0,197.32855309830046
350760,BRAGANCA PAULISTA,35,2017,8799013.98,44516.0,197.65958262197861
350950,CAMPINAS,35,2017,24618243.83,121961.0,201.85341076245683
350960,CAMPO LIMPO PAULISTA,35,2017,0.0,0.0,
351050,CARAGUATATUBA,35,2017,1284943.15,5762.0,223.00297639708432
351060,CARAPICUIBA,35,2017,3559041.47,18206.0,195.487282763924
351110,CATANDUVA,35,2017,2433819.3,12347.0,197.11827164493397
351340,CRUZEIRO,35,2017,1654812.58,8566.0,193.1838174176979
351350,CUBATAO,35,2017,0.0,0.0,
351380,DIADEMA,35,2017,9604873.27,48513.0,197.98555583039598
351440,DRACENA,35,2017,2724432.17,13880.0,196.28473847262248
351500,EMBU DAS ARTES,35,2017,0.0,0.0,
351550,FERNANDOPOLIS,35,2017,5976041.83,30566.0,195.51272099718642
351620,FRANCA,35,2017,8886918.56,43853.0,202.6524652817367
351630,FRANCISCO MORATO,35,2017,0.0,0.0,
351640,FRANCO DA ROCHA,35,2017,5508893.53,27700.0,198.87702274368232
351840,GUARATINGUETA,35,2017,2855667.24,13071.0,218.47350929538675
351870,GUARUJA,35,2017,4231272.69,20871.0,202.73454506252696
351880,GUARULHOS,35,2017,17597068.81,88489.0,198.86165297381595
351907,HORTOLANDIA,35,2017,0.0,0.0,
352044,ILHA SOLTEIRA,35,2017,2135692.75,10868.0,196.51203073242547
352050,INDAIATUBA,35,2017,2639679.53,13595.0,194.16546745126882
352220,ITAPECERICA DA SERRA,35,2017,5006892.86,25422.0,196.95117850680515
352230,ITAPETININGA,35,2017,5600138.14,28628.0,195.61751222579292
352240,ITAPEVA,35,2017,4623803.45,23634.0,195.64201785563174
352250,ITAPEVI,35,2017,0.0,0.0,
352260,ITAPIRA,35,2017,0.0,0.0,
352310,ITAQUAQUECETUBA,35,2017,0.0,0.0,
352340,ITATIBA,35,2017,0.0,0.0,
352390,ITU,35,2017,7179038.08,36182.0,198.41462826819966
352410,ITUVERAVA,35,2017,3148738.67,15923.0,197.74782829868744
352430,JABOTICABAL,35,2017,3406179.21,17258.0,197.36813130142542
352440,JACAREI,35,2017,3493314.89,17550.0,199.0492814814815
352530,JAU,35,2017,3923114.55,20004.0,196.11650419916015
352590,JUNDIAI,35,2017,8041390.88,40147.0,200.29867437168406
352670,LEME,35,2017,1951379.65,10105.0,193.11030677882235
352690,LIMEIRA,35,2017,3300267.79,16602.0,198.78736236598002
352900,MARILIA,35,2017,5538501.32,27717.0,199.8232608146625
352930,MATAO,35,2017,3030965.01,15169.0,199.81310633528906
352940,MAUA,35,2017,0.0,0.0,
353060,MOGI DAS CRUZES,35,2017,5780380.09,29427.0,196.43117171305263
353080,MOGI MIRIM,35,2017,5380945.95,26939.0,199.74557147629832
353390,OLIMPIA,35,2017,0.0,0.0,
353440,OSASCO,35,2017,8797301.48,44433.0,197.9902657934418
353470,OURINHOS,35,2017,3145593.26,15905.0,197.77386104998428
353620,PARIQUERA-ACU,35,2017,4964630.89,25309.0,196.16068947805127
353800,PINDAMONHANGABA,35,2017,4435355.39,22464.0,197.44281472578345
353870,PIRACICABA,35,2017,6971626.44,35064.0,198.82575975359345
353930,PIRASSUNUNGA,35,2017,0.0,0.0,
354100,PRAIA GRANDE,35,2017,321141.15,1509.0,212.8171968190855
354130,PRESIDENTE EPITACIO,35,2017,0.0,0.0,
354140,PRESIDENTE PRUDENTE,35,2017,8653844.28,43569.0,198.6238903807753
354160,PROMISSAO,35,2017,3536839.03,17963.0,196.89578745198463
354340,RIBEIRAO PRETO,35,2017,19513722.85,97530.0,200.07918435353227
354390,RIO CLARO,35,2017,2798865.72,14097.0,198.54335816131092
354580,SANTA BARBARA D'OESTE,35,2017,3651546.61,18517.0,197.19968731435978
354730,SANTANA DE PARNAIBA,35,2017,5039489.21,25841.0,195.01912503386092
354780,SANTO ANDRE,35,2017,7331112.77,37313.0,196.47610135877574
354850,SANTOS,35,2017,7851428.4,39834.0,197.10369031480644
