cod_municipio,municipio,uf_ibge,valor_2015,qtd_2015,valor_2016,qtd_2016,valor_2017,qtd_2017,valor_2018,qtd_2018,valor_2019,qtd_2019,valor_2020,qtd_2020,valor_2021,qtd_2021,valor_2022,qtd_2022,valor_2023,qtd_2023,valor_2024,qtd_2024,valor_2025,qtd_2025,valor_2026,qtd_2026,periodo_analise,valor_periodo,qtd_periodo,custo_medio_periodo,media_valor_pre_pandemia,media_qtd_pre_pandemia,media_valor_pandemia,media_qtd_pandemia,media_valor_pos_pandemia,media_qtd_pos_pandemia,crescimento_valor_pos_vs_pre_pct,crescimento_qtd_pos_vs_pre_pct,participacao_valor_nacional_pct,participacao_qtd_nacional_pct,ranking_valor,ranking_qtd
140010,BOA VISTA,14,5112544.97,28705.0,5678171.93,32016.0,6992733.16,36321.0,6811713.24,35220.0,7157442.68,36473.0,7312114.58,37171.0,7109171.29,35720.0,8450868.21,37739.0,10031371.66,42783.0,11108003.61,44879.0,11437050.82,46294.0,5796234.18,22866.0,2015_2026,92997420.33000001,436187.0,213.20539202222903,6350521.1959999995,33747.0,7210642.9350000005,36445.5,9364705.695999999,38912.2,47.46357672026262,15.305656799122879,0.23230721944761384,0.23204758647304619,106,107
220220,CAMPO MAIOR,22,5963792.9,32886.0,6047017.39,33349.0,6677948.32,33948.0,6927784.73,35062.0,7764955.3,39433.0,8260471.17,42324.0,8277645.09,42573.0,9434422.03,43061.0,10459432.31,45519.0,10624743.93,43772.0,8395464.91,34599.0,4017476.23,16234.0,2015_2026,92851154.31000002,442760.0,209.70989770982027,6676299.728,34935.6,8269058.13,42448.5,8586307.882,36637.0,28.608783784669512,4.870103848223595,0.23194184745895766,0.23554436374033597,107,104
291480,ITABUNA,29,6501212.24,35526.0,6515579.32,35078.0,7458258.32,37514.0,7257897.35,36718.0,6973159.62,35352.0,6887329.31,35004.0,6882021.75,35020.0,8126090.76,36849.0,9138936.94,39784.0,10037416.94,41089.0,10435260.37,42653.0,5634210.13,22623.0,2015_2026,91847373.05,433210.0,212.01581923316635,6941221.37,36037.6,6884675.529999999,35012.0,8674383.028,36599.6,24.969116609516817,1.5594823184673867,0.229434405503936,0.23046384907387962,108,108
230190,BARBALHA,23,5409155.91,30054.0,5750463.64,31588.0,6433358.43,32757.0,6337454.49,32225.0,6560921.07,33427.0,7007292.21,36020.0,7420080.54,38037.0,8952330.12,40859.0,9911156.99,43137.0,10643472.41,43790.0,11305682.63,46555.0,6088076.26,24524.0,2015_2026,91819444.7,432973.0,212.06736840403443,6098270.708,32010.2,7213686.375,37028.5,9380143.682,39773.0,53.81645274773854,24.251019987379017,0.22936464058670245,0.23033776719158117,109,110
431690,SANTA MARIA,43,5885459.14,31950.0,6261152.78,33922.0,6891806.83,34763.0,7101292.98,35793.0,7150596.86,36028.0,7431023.84,37472.0,7466284.83,37766.0,8941716.07,40412.0,9963045.68,42945.0,10072268.35,41082.0,9577801.48,39216.0,4959312.78,19717.0,2015_2026,91701761.62,431066.0,212.7325319556634,6658061.718,34491.2,7448654.335,37619.0,8702828.872,36674.4,30.711147487143187,6.329730481978024,0.22907066867873102,0.22932326023148356,110,111
150420,MARABA,15,5441809.88,30017.0,5664070.92,31441.0,6260181.69,32135.0,6569301.25,33712.0,7060446.99,36331.0,7118051.93,36866.0,6813417.68,34998.0,7746609.49,35510.0,11160309.56,48463.0,10826270.23,44596.0,11278803.78,46436.0,5664425.16,22560.0,2015_2026,91603698.56,433065.0,211.52413277452578,6199162.146000001,32727.2,6965734.805,35932.0,9335283.644,39513.0,50.589441349321305,20.73443496541103,0.22882570750971912,0.2303867103695198,111,109
521880,RIO VERDE,52,5911692.8,32758.0,5720585.62,31958.0,6507750.78,33426.0,7167166.18,36573.0,7568337.96,38451.0,7177746.66,36526.0,6903947.52,35139.0,8122505.52,37167.0,9318023.89,40881.0,10133811.27,41922.0,10150049.83,42128.0,5115577.79,20796.0,2015_2026,89797195.82,427725.0,209.941424560173,6575106.668,34633.2,7040847.09,35832.5,8567993.66,36578.8,30.30957659894804,5.617730963353096,0.2243130702025258,0.22754587808482066,112,112
290570,CAMACARI,29,5728325.51,31772.0,5933133.62,32764.0,6330330.31,32379.0,6310891.41,32232.0,6360529.3,32428.0,6752393.73,34552.0,6815953.31,34992.0,7669104.95,34957.0,9578255.1,41649.0,10688607.57,44038.0,11143278.87,45853.0,6180643.57,24771.0,2015_2026,89491447.25,422387.0,211.87074235239248,6132642.029999999,32315.0,6784173.52,34772.0,9051978.012,38253.6,47.60323475133605,18.377224199288243,0.22354931138110104,0.22470610978225064,113,113
350320,ARARAQUARA,35,5803879.05,31905.0,5869707.69,32209.0,6683709.28,33875.0,6998500.51,35151.0,7159322.04,35710.0,7322213.0,36525.0,7132012.45,35811.0,7767029.51,34865.0,8760740.5,37443.0,9831355.43,38798.0,10396724.43,42143.0,5467062.04,21725.0,2015_2026,89192255.93000002,416160.0,214.3220298202615,6503023.714,33770.0,7227112.725,36168.0,8444582.382,34994.8,29.8562446238682,3.626887770210252,0.22280193254644712,0.22139340142329528,114,115
320520,VILA VELHA,32,3746105.47,20651.0,3883453.67,21243.0,4236730.51,21491.0,3995601.8,20291.0,3978854.99,20299.0,3990769.2,20544.0,8815678.91,45154.0,9858424.75,44927.0,12842338.2,55555.0,14279257.76,58462.0,13321307.64,54536.0,6126514.6899999995,24581.0,2015_2026,89075037.59,407734.0,218.46360026389755,3968149.2879999997,20795.0,6403224.055,32849.0,11285568.608,47612.2,184.4038313308539,128.95984611685498,0.22250912155731387,0.2169108447133936,115,117
353870,PIRACICABA,35,6703502.49,36893.0,6470727.4,35187.0,6971626.44,35064.0,6798605.07,34387.0,6746322.49,34091.0,6577298.38,33401.0,7396325.23,37666.0,8315866.1,37985.0,8722314.03,38105.0,9421805.3,38994.0,9580623.58,40125.0,4996713.26,20265.0,2015_2026,88701729.77000001,422163.0,210.11251523700562,6738156.778,35124.4,6986811.805,35533.5,8207464.453999999,35094.8,21.805780488772108,-0.08427190215348768,0.22157659997387083,0.22458694378379132,116,114
431410,PASSO FUNDO,43,5177313.61,28229.0,5383383.34,28807.0,5561597.84,27890.0,6105710.14,30663.0,6755859.87,33698.0,6874696.17,34594.0,7295996.72,36623.0,8607589.56,38682.0,9877365.26,42047.0,10255673.4,41393.0,10431083.26,42283.0,5769289.4,22660.0,2015_2026,88095558.57000001,407569.0,216.14882037151995,5796772.96,29857.4,7085346.445,35608.5,8988200.175999999,37413.0,55.05523914809316,25.305619377440756,0.22006238650986795,0.21682306618774275,117,118
291072,EUNAPOLIS,29,5790452.89,31858.0,6151585.94,33934.0,6438854.08,32850.0,6364637.99,32412.0,6330314.14,32289.0,6430007.46,33103.0,6687976.48,34215.0,7893158.35,36017.0,8755560.72,38117.0,10183769.26,41972.0,10796786.69,44422.0,5554280.34,22518.0,2015_2026,87377384.34,413707.0,211.20596059530055,6215169.007999999,32668.6,6558991.970000001,33659.0,8636711.072,36609.2,38.96180555803159,12.062347330464117,0.21826838988223876,0.22008842734195316,118,116
292870,SANTO ANTONIO DE JESUS,29,5633170.54,31089.0,4884242.63,26764.0,5769357.4,29322.0,6339833.19,32263.0,7188125.29,36703.0,7502635.32,38234.0,6475462.52,33238.0,7889273.44,36046.0,8661902.14,37627.0,9582365.64,39495.0,10411436.08,43009.0,5524258.65,22332.0,2015_2026,85862062.84,406122.0,211.41938343650432,5962945.8100000005,31228.2,6989048.92,35736.0,8413847.190000001,35701.8,41.102191066197214,14.325513478202389,0.21448312225884608,0.21605327511733835,119,119
291170,GUANAMBI,29,5142246.39,28339.0,5394896.27,29734.0,6606582.66,33682.0,6911720.13,35208.0,6954839.06,35520.0,6742137.97,34551.0,6960994.97,35637.0,7989819.6,36359.0,8456850.76,36805.0,9411394.07,38851.0,9935735.34,41012.0,5022541.0600000005,20295.0,2015_2026,85529758.28,405993.0,210.6680614690401,6202056.902,32496.6,6851566.47,35094.0,8163268.165999999,34664.4,31.62194889517316,6.670851719872251,0.21365302667050146,0.21598464827001135,120,120
355710,VOTUPORANGA,35,4538116.21,24707.0,4825063.74,26123.0,5661307.79,28422.0,5783506.79,29204.0,6319689.34,32045.0,7035429.52,36015.0,7002301.77,35883.0,8365786.38,38183.0,9428165.25,40968.0,9831753.16,40475.0,9997469.0,41210.0,5162326.26,20659.0,2015_2026,83950915.21000001,393894.0,213.13072859703374,5425536.773999999,28100.2,7018865.645,35949.0,8557100.01,36299.0,57.71895697043157,29.177016533690157,0.2097090823951191,0.20954808838001604,121,122
510790,SINOP,51,4229568.4,23290.0,4662405.81,25472.0,5249060.96,26520.0,5706021.05,28797.0,6618364.97,33256.0,7781964.48,39422.0,7476332.81,37917.0,8187354.44,37093.0,9450384.06,40755.0,10459458.02,42718.0,9671871.35,39388.0,4332902.18,17277.0,2015_2026,83825688.53,391905.0,213.89287845268623,5293084.238,27467.0,7629148.645,38669.5,8420394.01,35446.2,59.08293976408845,29.05013288673679,0.20939626660164626,0.20848995815262528,122,125
172100,PALMAS,17,4980870.27,27470.0,5232902.29,28800.0,5582230.01,28610.0,5895628.12,30090.0,6345075.86,32438.0,6637229.37,34017.0,6634910.89,33827.0,7517010.82,34243.0,8146940.16,35500.0,9848172.17,40678.0,10709298.69,44244.0,5639072.81,22849.0,2015_2026,83169341.46,392766.0,211.75290493576327,5607341.31,29481.6,6636070.13,33922.0,8372098.93,35502.8,49.30603412832026,20.423586236839263,0.2077567139959585,0.2089480024592032,123,123
291360,ILHEUS,29,4729084.65,25837.0,4930329.01,26749.0,5573429.54,28063.0,7132287.57,36028.0,7365720.03,37336.0,7100453.75,36776.0,6488703.82,34680.0,7639802.68,36799.0,8650390.43,38179.0,9304650.65,37987.0,9010240.68,36807.0,4842815.47,19187.0,2015_2026,82767908.28,394428.0,209.8428820469135,5946170.16,30802.6,6794578.785,35728.0,7889579.981999999,33791.8,32.68338728469888,9.704375604656757,0.2067539353650148,0.20983217160848597,124,121
317010,UBERABA,31,4881810.95,27071.0,5467646.48,29935.0,6210377.79,31710.0,6353290.07,32086.0,6752424.68,34593.0,7128340.45,36571.0,6699020.49,34756.0,7131862.64,32868.0,8110187.13,35203.0,9040477.8,37106.0,9650969.85,39657.0,5266109.97,21076.0,2015_2026,82692518.3,392632.0,210.6107456855274,5933109.994,31079.0,6913680.470000001,35663.5,7839921.478,33182.0,32.13848194165132,6.766626982850155,0.20656561146779415,0.2088767156565534,125,124
240200,CAICO,24,4436022.03,24853.0,4508280.46,25222.0,5683529.7,29168.0,6046957.28,30862.0,6297795.13,32079.0,6329046.63,32508.0,6865964.0,35168.0,7966404.07,36327.0,8479645.3,36870.0,10003907.52,41245.0,10204958.74,42028.0,5134671.22,20746.0,2015_2026,81957182.08,387076.0,211.73408343581104,5394516.92,28436.8,6597505.3149999995,33838.0,8357917.37,35443.2,54.933564839018054,24.638496595960156,0.20472874425125037,0.2059209733019114,126,126
330190,ITABORAI,33,6793941.96,36739.0,6275349.81,33250.0,5063389.9,25290.0,5896069.0,29390.0,6274634.69,31391.0,5892299.14,29683.0,6447081.55,32510.0,7530156.18,33972.0,8675583.04,37278.0,8673047.48,35033.0,9157293.47,36980.0,4672823.12,18466.0,2015_2026,81351669.34,379982.0,214.09348163860395,6060677.072000001,31212.0,6169690.345,31096.5,7741780.658,32345.8,27.73788416753973,3.6325772138920964,0.2032161756179447,0.20214702868999085,127,131
354880,SAO CAETANO DO SUL,35,5836372.13,32217.0,6063773.1,33222.0,6167686.31,31395.0,6693729.21,33802.0,7026499.75,35143.0,7719044.15,39520.0,7584065.58,39051.0,7111473.68,31768.0,7366239.51,31011.0,7967863.98,31757.0,7758076.3,31385.0,3940984.43,15568.0,2015_2026,81235808.13,385839.0,210.5432787509816,6357612.1,33155.8,7651554.865,39285.5,6828927.580000001,28297.8,7.41340416160341,-14.652036747718356,0.2029267547346403,0.20526290035506253,128,127
293050,SERRINHA,29,5099216.77,28142.0,5397183.84,29751.0,6118279.34,31179.0,6591386.66,33614.0,6864714.7,35071.0,6228790.12,32063.0,6125009.88,31330.0,7146124.49,32543.0,7854773.56,34197.0,9017056.17,37086.0,9509777.81,39195.0,5239725.15,20966.0,2015_2026,81192038.49000001,385137.0,210.81339494777185,6014156.262,31551.4,6176900.0,31696.5,7753491.436,32797.4,28.92068476820031,3.94911160835969,0.20281741833231282,0.20488944262774816,129,128
420540,FLORIANOPOLIS,42,4222847.82,22905.0,4716757.92,24611.0,5479020.06,26892.0,6030842.88,29675.0,6606642.33,32618.0,6734334.1,33433.0,6921879.16,34021.0,7691014.67,34803.0,7870875.5,33710.0,9567661.91,38184.0,9352318.12,37510.0,5760891.37,22442.0,2015_2026,80955085.84,370804.0,218.32311906020433,5411222.202,27340.2,6828106.63,33727.0,8048552.313999998,33329.8,48.7381595792765,21.90766709826557,0.20222551147009107,0.19726441469954725,130,142
230428,EUSEBIO,23,3672046.62,20454.0,4723282.63,25758.0,6359123.14,32285.0,6410659.58,32529.0,6730282.5,34163.0,6772680.06,34344.0,6613118.05,33510.0,7393917.98,33549.0,7931260.31,34277.0,9272095.54,37880.0,9684842.36,39590.0,5088544.609999999,20238.0,2015_2026,80651853.38000001,378577.0,213.03949627156433,5579078.893999999,29037.8,6692899.055,33927.0,7874132.159999999,33106.8,41.13677740725636,14.012769562432425,0.2014680378823411,0.20139958124429752,131,132
420820,ITAJAI,42,3312196.34,17819.0,3706982.38,19838.0,4100466.73,20529.0,4268491.38,21404.0,5252596.33,26549.0,5795499.04,29499.0,6171167.01,31654.0,8142321.9,37441.0,9877232.51,42684.0,11353175.09,46851.0,12259104.53,50768.0,6193363.58,25053.0,2015_2026,80432596.82,370089.0,217.33311938479662,4128146.6319999993,21227.8,5983333.025,30576.5,9565039.522,40559.4,131.7029983347743,91.06737391533746,0.20092033578890117,0.1968840410883937,132,143
313940,MANHUACU,31,5552803.8,30674.0,5774340.52,31528.0,6274604.17,31777.0,6293931.61,31895.0,6599761.9,33456.0,6636302.66,33813.0,6382634.67,32515.0,6821603.58,30932.0,8101171.37,34980.0,8531152.18,34960.0,8606418.68,35286.0,4611023.62,18435.0,2015_2026,80185748.75999999,380251.0,210.8758392745844,6099088.4,31866.0,6509468.665,33164.0,7334273.886,30918.6,20.25196890079506,-2.9730747505178012,0.20030371022830873,0.2022901342863549,133,130
313510,JANAUBA,31,4345998.41,24073.0,4825975.37,26764.0,5227089.8,26823.0,5779513.63,29607.0,6172202.43,31691.0,6585456.76,34815.0,6753788.29,35714.0,8247466.49,37687.0,9157391.77,39986.0,9042359.83,37459.0,9269534.01,38459.0,4749640.45,19427.0,2015_2026,80156417.24000001,382505.0,209.55652145723587,5270155.928,27791.6,6669622.525,35264.5,8093278.51,34603.6,53.568103497677,24.511003324745605,0.20023044019749295,0.2034892421458515,134,129
290070,ALAGOINHAS,29,3965651.96,22066.0,3934374.49,21912.0,4897008.1,24925.0,5405963.15,27527.0,6086441.3,31005.0,6365238.87,32532.0,6205918.56,31616.0,7571707.31,34374.0,9002468.51,38994.0,10170428.4,41827.0,10775041.4,44240.0,5713026.53,22888.0,2015_2026,80093268.58000001,373906.0,214.2069626590641,4857887.800000001,25487.0,6285578.715,32074.0,8646534.43,36464.6,77.98958695587818,43.0713697178954,0.20007269507333375,0.19891465098178257,135,138
522185,VALPARAISO DE GOIAS,52,4630210.62,25720.0,4796321.2,26479.0,5152647.05,26279.0,5094979.13,26051.0,5749418.84,29300.0,6659239.84,33969.0,6816008.24,34820.0,8202822.24,37419.0,8954828.24,38918.0,9084955.66,37245.0,9420366.44,38634.0,4950880.0,19650.0,2015_2026,79512677.5,374484.0,212.32596719753047,5084715.368,26765.8,6737624.04,34394.5,8122770.516,34373.2,59.74877506653782,28.42209087716414,0.1986223806565221,0.19922214181709275,136,135
510250,CACERES,51,5146002.28,28268.0,5192079.56,28294.0,6059707.74,30699.0,6105848.61,30863.0,6382963.57,32268.0,6403477.61,32650.0,6325686.33,32096.0,7602800.44,34451.0,8225111.1,35497.0,8454127.44,34570.0,8727818.49,35704.0,4650927.29,18564.0,2015_2026,79276550.46000001,373924.0,212.01246900439665,5777320.352,30078.4,6364581.970000001,32373.0,7532156.952,31757.2,30.374576673639165,5.581413904994936,0.19803253616509273,0.19892422682094452,137,137
220770,PARNAIBA,22,3972940.16,21910.0,4588241.2,25153.0,5442162.18,27703.0,5971864.95,30427.0,6618701.37,33754.0,6971575.7,35789.0,6594183.39,33936.0,7275434.2,33293.0,8209822.66,35812.0,9179700.15,37902.0,9439534.56,38899.0,4911619.24,19817.0,2015_2026,79175779.75999999,374395.0,211.4765949331588,5318781.972,27789.4,6782879.545,34862.5,7803222.1620000005,33144.6,46.710698108683445,19.270657157045477,0.19778081132115913,0.19917479461234777,138,136
293290,VALENCA,29,3625752.23,20230.0,4879005.9,27067.0,5815139.04,29733.0,6351326.57,32499.0,6460478.28,33062.0,6697293.62,34479.0,6867771.68,35426.0,7545045.58,34400.0,8293023.57,36219.0,8433801.09,34856.0,8891378.33,36861.0,4955069.720000001,19907.0,2015_2026,78815085.61,374739.0,210.31994430790496,5426340.404000001,28518.2,6782532.65,34952.5,7623663.658,32448.6,40.4936493180607,13.78207600760215,0.1968797986397301,0.1993577995385531,139,134
351550,FERNANDOPOLIS,35,4941896.22,27309.0,5287721.16,29172.0,5976041.83,30566.0,6050542.01,30923.0,6014940.42,30755.0,6134685.52,31444.0,6770836.73,34754.0,7825611.22,35814.0,8253002.81,35894.0,8653864.37,35497.0,8522310.03,35017.0,4033204.58,16089.0,2015_2026,78464656.89999999,373234.0,210.22912408837348,5654228.328,29745.0,6452761.125,33099.0,7457598.602,31662.2,31.894189080933067,6.445453017313829,0.19600442899027265,0.19855715298640475,140,139
350750,BOTUCATU,35,5653354.3,31047.0,5738363.72,31340.0,6397589.02,32421.0,6488760.85,32876.0,6366656.14,32179.0,6456898.71,32799.0,6685933.24,34022.0,7274582.83,33302.0,7472926.35,32476.0,7978437.09,33015.0,7786901.29,32112.0,3765230.71,15078.0,2015_2026,78065634.25,372667.0,209.4782587403768,6128944.806,31972.6,6571415.975,33410.5,6855615.653999999,29196.6,11.85637774529502,-8.682434334398826,0.19500767185454582,0.19825551405280467,141,140
293010,SENHOR DO BONFIM,29,5367804.81,29777.0,5603526.24,31168.0,6157455.55,31594.0,6145129.53,31440.0,6232975.0,31920.0,6168028.09,31689.0,6085446.51,31308.0,7025630.96,32137.0,7397372.45,32274.0,8238655.89,33977.0,8597706.93,35292.0,4757391.57,19122.0,2015_2026,77777123.53,371698.0,209.2481625674607,5901378.226000001,31179.8,6126737.3,31498.5,7203351.56,30560.4,22.062190968608462,-1.9865425692275007,0.19428697312004117,0.1977400147112553,142,141
352590,JUNDIAI,35,6871958.91,37847.0,7015437.97,38507.0,8041390.88,40147.0,7792595.24,39038.0,7829464.59,39237.0,7802762.78,39563.0,6541155.71,33337.0,6443187.84,29116.0,5663002.4,24353.0,5742792.53,23200.0,5373040.59,21658.0,2449077.01,9642.0,2015_2026,77565866.45,375645.0,206.48715263080834,7510169.518000001,38955.2,7171959.245,36450.0,5134220.073999999,21593.8,-31.636428955504194,-44.567605865199,0.19375925369869298,0.19983978344303577,143,133
320490,SAO MATEUS,32,5338965.4,29505.0,5448882.06,29798.0,5928217.46,30131.0,5805412.59,29614.0,6368698.05,32590.0,6510785.56,33247.0,6502466.09,33202.0,7042420.1,32073.0,7495266.7,32655.0,8344094.65,34355.0,8216518.0,33926.0,4230519.949999999,17088.0,2015_2026,77232246.61000001,368184.0,209.76535267692245,5778035.112000001,30327.6,6506625.824999999,33224.5,7065763.880000001,30019.4,22.28662067708114,-1.016236035822149,0.1929258725456681,0.1958705981104252,144,144
411840,PARANAVAI,41,5361311.59,29521.0,5398972.42,29388.0,5883974.99,29718.0,5818883.62,29582.0,6001139.34,30521.0,6039211.59,30553.0,6338218.77,32129.0,7205228.87,32809.0,7451391.45,32140.0,8114766.93,33097.0,9095222.88,32380.0,4475640.7700000005,15339.0,2015_2026,77183963.21999998,357177.0,216.0944383876901,5692856.392,29746.0,6188715.18,31341.0,7268450.180000002,29153.0,27.67668248603876,-1.993545350635384,0.19280526081217475,0.19001497246291893,145,151
320530,VITORIA,32,7169388.35,39477.0,7053552.36,38400.0,6904214.89,34700.0,5964066.7,29762.0,4157411.44,20501.0,6411962.86,32244.0,6119161.37,30844.0,6740089.33,30481.0,7134433.55,30680.0,7571100.88,30661.0,7867608.44,31669.0,4033515.31,15677.0,2015_2026,77126505.48,365096.0,211.24993283958193,6249726.748000001,32568.0,6265562.115,31544.0,6669349.501999999,27833.6,6.714257613491403,-14.53696880373373,0.19266173158558142,0.19422780970309356,146,146
316720,SETE LAGOAS,31,5207618.46,28613.0,5008364.8,27488.0,5453976.68,27761.0,5389942.28,27507.0,5536106.73,28090.0,5725575.65,28954.0,5708021.34,29031.0,6877311.13,31604.0,8262581.09,35887.0,9051581.67,37296.0,9537820.92,39068.0,5032532.3,20107.0,2015_2026,76791433.05,361406.0,212.47968503566625,5319201.79,27891.8,5716798.495,28992.5,7752365.422,32792.4,45.743021755149485,17.570038505940833,0.19182472186799307,0.19226476267490258,147,148
352900,MARILIA,35,4818642.36,26443.0,5123953.83,27661.0,5538501.32,27717.0,5686345.36,28560.0,5965785.39,29961.0,6184096.33,31111.0,5998906.74,30328.0,7001506.51,31562.0,7844783.51,33621.0,8817153.39,35752.0,8900919.57,36079.0,4458421.69,17773.0,2015_2026,76339016.0,356568.0,214.0938502613807,5426645.652000001,28068.4,6091501.535,30719.5,7404556.934,30957.4,36.44813774179334,10.292713514129769,0.19069458571428852,0.18969098990460773,148,152
320120,CACHOEIRO DE ITAPEMIRIM,32,6317844.3,34921.0,6429045.25,35365.0,6601123.61,33662.0,6426336.26,32811.0,6484432.62,33145.0,6625043.22,33888.0,6154343.48,31546.0,6061385.55,27593.0,6507081.82,28248.0,7483389.97,30802.0,7490563.72,30942.0,3674459.54,14869.0,2015_2026,76255049.34000002,367792.0,207.3319956388394,6451756.408000001,33980.8,6389693.35,32717.0,6243376.119999999,26490.8,-3.229822622280276,-22.04185893210284,0.190484837301465,0.19566205761312144,149,145
351640,FRANCO DA ROCHA,35,4899130.5,27028.0,4958847.22,26995.0,5508893.53,27700.0,5549534.89,27994.0,5662974.23,28526.0,5689627.57,28834.0,5947130.89,30222.0,6947732.06,31577.0,8251398.26,35706.0,8942747.54,36552.0,8672793.23,35545.0,4915783.86,19632.0,2015_2026,75946593.78,356311.0,213.14692440031322,5315876.074,27648.6,5818379.23,29528.0,7546090.99,31802.4,41.95385454728717,15.023545495974489,0.1897143164288162,0.18955426820101828,150,153
312230,DIVINOPOLIS,31,5699554.05,31610.0,5714689.75,31434.0,6184499.4,31355.0,6126430.58,31200.0,6227462.1,31697.0,6215259.21,31663.0,6367117.8,32441.0,7144826.32,32576.0,7202354.29,31563.0,7555050.48,31262.0,7502600.32,30894.0,3926676.05,15294.0,2015_2026,75866520.35000001,362989.0,209.00501213535398,5990527.176000001,31459.2,6291188.505,32052.0,6666301.492000001,28317.8,11.280715305113231,-9.985632183908056,0.18951429329044392,0.19310690453008586,151,147
500370,DOURADOS,50,4431058.39,24763.0,5049398.36,28051.0,5638303.14,28133.0,6826885.34,31757.0,6582191.55,33795.0,6443046.58,33265.0,6336340.19,32812.0,7396104.21,34140.0,7684841.0,33786.0,7995130.28,33305.0,7542676.57,30974.0,3924832.42,15648.0,2015_2026,75850808.03,360429.0,210.4459075990001,5705567.356000001,29299.8,6389693.385,33038.5,6908716.896000001,29570.6,21.08729009630852,0.924238390705745,0.18947504397194326,0.19174500740483683,152,149
230640,ITAPIPOCA,23,2933460.35,16163.0,2992905.44,16312.0,3840713.98,19557.0,4082940.38,20743.0,4389683.6,22366.0,5116764.67,26319.0,5919550.12,30383.0,7824727.75,35731.0,9558481.98,41524.0,10963618.57,45120.0,12618623.0,51681.0,5603453.109999999,22426.0,2015_2026,75844922.95,348325.0,217.74183004378096,3647940.75,19028.2,5518157.395,28351.0,9313780.882,39296.4,155.31612271937254,106.51664371827079,0.18946034306340004,0.18530578755951876,153,156
310860,BRASILIA DE MINAS,31,4147461.98,23026.0,4713725.87,25900.0,5794980.56,29393.0,5992761.38,30574.0,6033033.17,30832.0,6032085.16,30900.0,6373835.24,32512.0,7648415.03,34688.0,8706822.36,37697.0,7367668.72,30190.0,7813745.34,31373.0,4336328.89,16848.0,2015_2026,74960863.7,353933.0,211.79393755315272,5336392.592,27945.0,6202960.2,31706.0,7174596.067999999,30159.2,34.44655625142203,7.923421005546616,0.18725196625611143,0.18828919344951742,154,155
315250,POUSO ALEGRE,31,4713132.12,26206.0,4734528.77,26144.0,5184627.69,26540.0,5234970.5,26769.0,5206378.68,26594.0,5880413.48,30423.0,5921319.16,30620.0,6997528.16,32323.0,8154319.37,35924.0,8452129.22,35287.0,9197497.27,37946.0,4901007.850000001,19692.0,2015_2026,74577852.27,354468.0,210.3937513964589,5014727.552,26450.6,5900866.32,30521.5,7540496.374,32234.4,50.36701985918774,21.866422689844466,0.18629520509000355,0.18857380866905188,155,154
510840,VARZEA GRANDE,51,2992603.39,16437.0,3605525.27,19738.0,4403313.85,22323.0,5315743.6,26764.0,5825078.04,29279.0,6042100.82,30606.0,6140985.95,31062.0,7106745.44,32337.0,7639747.45,33114.0,9151056.06,37236.0,10021858.09,40638.0,5309873.04,21108.0,2015_2026,73554631.00000001,340642.0,215.92942443973442,4428452.83,22908.2,6091543.385,30834.0,7845856.016000001,32886.6,77.16923533314457,43.558201866580504,0.183739202060351,0.18121850021057803,156,160
312090,CURVELO,31,3673011.84,20181.0,3809922.12,20824.0,4323154.76,21881.0,4724143.28,23912.0,5725889.54,29050.0,6599670.72,33553.0,6784338.95,34740.0,7589122.76,34627.0,7852380.56,34120.0,8532604.61,35079.0,8616791.56,35326.0,4507391.65,18105.0,2015_2026,72738422.35000001,341398.0,213.06048175443325,4451224.308,23169.6,6692004.835,34146.5,7419658.228,31451.4,66.68803265350967,35.74425108763209,0.1817003158063263,0.18162068545537813,157,157
314800,PATOS DE MINAS,31,5381172.6,29625.0,5478533.06,30024.0,5939571.8,30358.0,5957239.76,30456.0,6014744.58,30793.0,6424502.41,32888.0,5124528.05,26495.0,6655875.27,30626.0,7148779.56,33190.0,7738114.19,35253.0,7594708.65,34739.0,3245975.05,14794.0,2015_2026,72703744.97999999,359241.0,202.3815349027533,5754252.359999999,30251.2,5774515.23,29691.5,6476690.544000001,29720.4,12.554857500201845,-1.7546411382027838,0.18161369186155585,0.19111300202015097,158,150
230730,JUAZEIRO DO NORTE,23,4125778.43,22693.0,4278902.42,23509.0,5352595.17,27062.0,5574617.13,28364.0,5811365.01,29601.0,5942030.76,30506.0,5747903.66,29393.0,6233733.24,28340.0,7115664.73,30879.0,8493463.76,34849.0,9033116.32,37068.0,4633215.74,18498.0,2015_2026,72342386.36999999,340762.0,212.295931970114,5028651.631999999,26245.8,5844967.21,29949.5,7101838.757999999,29926.8,41.22749551404996,14.025101159042585,0.1807110193614513,0.1812823391383241,159,159
313170,ITABIRA,31,4053636.3,22438.0,4175671.42,23285.0,4863925.27,24759.0,5581534.74,28400.0,5660677.18,28875.0,5913403.93,30381.0,5979662.25,30798.0,6927631.36,32055.0,7534404.77,32998.0,8397092.61,34558.0,8545405.21,34821.0,4383341.2299999995,17620.0,2015_2026,72016386.27,340988.0,211.1991808216125,4867088.981999999,25551.4,5946533.09,30589.5,7157575.036,30410.4,47.06069813950244,19.016570520597686,0.1798966722913723,0.18140256911891245,160,158
